time_instant,node_0_initial_gpu,node_0_used_gpu,node_0_initial_cpu,node_0_used_cpu,node_0_initial_bw,node_0_used_bw,node_0_gpu_type,node_1_initial_gpu,node_1_used_gpu,node_1_initial_cpu,node_1_used_cpu,node_1_initial_bw,node_1_used_bw,node_1_gpu_type,node_2_initial_gpu,node_2_used_gpu,node_2_initial_cpu,node_2_used_cpu,node_2_initial_bw,node_2_used_bw,node_2_gpu_type,node_3_initial_gpu,node_3_used_gpu,node_3_initial_cpu,node_3_used_cpu,node_3_initial_bw,node_3_used_bw,node_3_gpu_type,node_4_initial_gpu,node_4_used_gpu,node_4_initial_cpu,node_4_used_cpu,node_4_initial_bw,node_4_used_bw,node_4_gpu_type,node_5_initial_gpu,node_5_used_gpu,node_5_initial_cpu,node_5_used_cpu,node_5_initial_bw,node_5_used_bw,node_5_gpu_type,node_6_initial_gpu,node_6_used_gpu,node_6_initial_cpu,node_6_used_cpu,node_6_initial_bw,node_6_used_bw,node_6_gpu_type,node_7_initial_gpu,node_7_used_gpu,node_7_initial_cpu,node_7_used_cpu,node_7_initial_bw,node_7_used_bw,node_7_gpu_type
493,8,7.1,96,66.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
494,8,7.1,96,66.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
495,8,7.1,96,66.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
496,8,7.1,96,66.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
497,8,7.1,96,66.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
498,8,7.1,96,66.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
499,8,7.1,96,66.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
500,8,7.1,96,66.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
501,8,7.1,96,66.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
502,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
503,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
504,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
505,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
506,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
507,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
508,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
509,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
510,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
511,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
512,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
513,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
514,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
515,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
516,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
517,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
518,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
519,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
520,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
521,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
522,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
523,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
524,8,7.2,96,72.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
525,8,7.45,96,78.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
526,8,7.45,96,78.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
527,8,7.45,96,78.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
528,8,7.45,96,78.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
529,8,7.45,96,78.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
530,8,7.45,96,78.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
531,8,7.45,96,78.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
532,8,7.45,96,78.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
533,8,7.45,96,78.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
534,8,7.7,96,84.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
535,8,7.7,96,84.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
536,8,7.7,96,84.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
537,8,7.7,96,84.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
538,8,7.7,96,84.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
539,8,7.7,96,84.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
540,8,7.7,96,84.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
541,8,7.7,96,84.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
542,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
543,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
544,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
545,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
546,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
547,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
548,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
549,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
550,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
551,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
552,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
553,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
554,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
555,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
556,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
557,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
558,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
559,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
560,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
561,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
562,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
563,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
564,8,7.95,96,90.0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,8.0,96,84.2,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
