,job_id,num_inst,submit_time,num_cpu,num_gpu,gpu_type,duration,user,size,on_time,wasted,jct,resource,node,allocated_at,bw,exec_time,final_node_allocation,final_gpu_allocation,deadline
29,29572,1,3,6.0,0.05,MISC,41,58540f191766,248,0,0,3,"[0.05, 6.0]",,0,0,3,"[45, 45, 10, 10, 10, 10]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",44.1781468159847
21,20568,1,3,18.0,1.0,V100,155,a4f092ab9509,2945,0,0,3,"[1.0, 18.0]",,0,0,3,"[40, 40, 40, 40, 32, 32, 32, 32]","['V100', 'V100', 'V100', 'V100', 'V100', 'V100', 'V100', 'V100']",162.30700579591047
23,21608,1,3,6.0,0.25,T4,244,d4d51aca8806,1525,0,0,3,"[0.25, 6.0]",,0,0,3,"[38, 38, 38, 38, 38, 38]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4']",265.62925674775914
22,21137,1,3,6.0,0.25,T4,254,d4d51aca8806,1587,0,0,3,"[0.25, 6.0]",,0,0,3,"[47, 47, 48, 48, 48, 48, 48, 48, 48, 48]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4']",262.4689695575328
24,24557,1,3,6.0,0.5,MISC,297,ebba56ec23b9,1930,0,0,3,"[0.5, 6.0]",,0,0,3,"[0, 45, 45, 45, 45, 10, 10, 10, 10, 21]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'V100']",303.0356452126395
28,27706,1,3,6.0,0.5,MISC,649,58540f191766,4218,0,0,3,"[0.5, 6.0]",,0,0,3,"[45, 45, 45, 45]","['MISC', 'MISC', 'MISC', 'MISC']",669.1674042827086
26,25177,1,3,6.0,1.0,P100,3403,ebba56ec23b9,23821,0,0,3,"[1.0, 6.0]",,0,0,3,"[11, 24, 39, 39, 39, 39, 39, 39]","['P100', 'P100', 'P100', 'P100', 'P100', 'P100', 'P100', 'P100']",3528.1606831789186
27,27296,1,3,18.0,1.0,MISC,4731,58540f191766,89889,0,0,3,"[1.0, 18.0]",,0,0,3,"[45, 45, 45, 45]","['MISC', 'MISC', 'MISC', 'MISC']",4896.7254523048005
25,24799,1,3,6.0,0.25,T4,6089,d4d51aca8806,38056,0,0,3,"[0.25, 6.0]",,0,0,3,"[27, 26, 26, 44]","['T4', 'T4', 'T4', 'T4']",6323.337733358075
32,33429,1,4,6.0,1.0,MISC,38,5b1345f03aa1,266,0,0,4,"[1.0, 6.0]",,0,0,4,"[3, 3, 3, 3, 0, 0]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",45.50472241370701
33,34043,1,4,6.0,1.0,MISC,42,5b1345f03aa1,294,0,0,4,"[1.0, 6.0]",,0,0,4,"[3, 3, 3, 3, 10, 10]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",46.33096083192953
34,35370,1,4,6.0,0.25,MISC,115,5b1345f03aa1,718,0,0,4,"[0.25, 6.0]",,0,0,4,"[10, 10, 10, 10, 10, 10]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",122.37155023618158
36,37394,1,4,6.0,1.0,MISC,221,58540f191766,1547,0,0,4,"[1.0, 6.0]",,0,0,4,"[10, 10, 10, 10, 31, 31, 31, 31, 31, 31]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",244.56848362940343
37,38809,1,4,6.0,0.25,MISC,3525,edc10645cc3f,22031,0,0,4,"[0.25, 6.0]",,0,0,4,"[32, 32, 32, 32, 32, 32, 32, 32, 32, 32]","['V100', 'V100', 'V100', 'V100', 'V100', 'V100', 'V100', 'V100', 'V100', 'V100']",3656.4763467238595
39,41000,1,4,6.0,1.0,MISC,3771,84d246e538dc,26397,0,0,4,"[1.0, 6.0]",,0,0,4,"[7, 7, 7, 7, 7, 7]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",3801.2292466214326
35,37089,1,4,0.5,5.0,V100,5591,47baba33cffe,30750,0,0,4,"[5.0, 0.5]",,0,0,4,"[40, 32, 32, 32]","['V100', 'V100', 'V100', 'V100']",5946.472511897344
38,39738,1,4,16.0,1.0,T4,5973,8d8cb36a6118,101541,0,0,4,"[1.0, 16.0]",,0,0,4,"[18, 18, 18, 18, 44, 44, 44, 44]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4']",6091.853974960302
30,29964,1,4,0.2,0.1,MISC,11892,58540f191766,3567,0,0,4,"[0.1, 0.2]",,0,0,4,"[8, 8, 8, 8, 8, 8, 8, 8, 22, 22]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",12442.348066905754
