,job_id,num_inst,submit_time,num_cpu,num_gpu,gpu_type,duration,user,size,on_time,wasted,jct,resource,node,allocated_at,bw,exec_time,final_node_allocation,final_gpu_allocation,deadline
611,47128,1,3137,0.5,1.0,T4,596,d4d51aca8806,894,0,0,6471,"[1.0, 0.5]",,0,0,6471,[30],['T4'],3754.993618859398
633,64670,1,3227,6.0,0.25,T4,598,d4d51aca8806,3737,0,0,6483,"[0.25, 6.0]",,0,0,6483,[47],['T4'],3842.7155385032556
703,44271,1,3568,6.0,0.25,MISC,607,a4b58e9de9c6,3793,0,0,6502,"[0.25, 6.0]",,0,0,6502,[8],['MISC'],4223.112553970307
832,3344,1,4209,6.0,1.0,MISC,623,0ed3eacdff35,4361,0,0,6507,"[1.0, 6.0]",,0,0,6507,[40],['V100'],4832.956155350121
857,72071,1,4307,6.0,0.25,T4,626,d4d51aca8806,3912,0,0,6540,"[0.25, 6.0]",,0,0,6540,[27],['T4'],4980.599142781441
740,24494,1,3741,6.0,1.0,MISC,631,538576a8723a,4417,0,0,6553,"[1.0, 6.0]",,0,0,6553,[3],['MISC'],4382.148048202773
702,13450,1,3564,6.0,0.5,MISC,646,58540f191766,4199,0,0,6555,"[0.5, 6.0]",,0,0,6555,[8],['MISC'],4213.852617352594
782,88168,1,3954,6.0,1.0,T4,648,c5307d7cd0cc,4536,0,0,6569,"[1.0, 6.0]",,0,0,6569,[27],['T4'],4647.710673619195
708,67398,1,3585,8.0,1.0,MISC,666,0ed3eacdff35,5994,0,0,6579,"[1.0, 8.0]",,0,0,6579,[45],['MISC'],4282.215284820392
942,28035,1,4703,8.0,1.0,MISC,668,0ed3eacdff35,6012,0,0,6601,"[1.0, 8.0]",,0,0,6601,[10],['MISC'],5429.142516882913
662,9590,1,3388,6.0,0.25,MISC,688,146fb991acaf,4300,0,0,6606,"[0.25, 6.0]",,0,0,6606,[31],['MISC'],4114.395424781693
952,82707,1,4740,6.0,1.0,MISC,742,5b1345f03aa1,5194,0,0,6617,"[1.0, 6.0]",,0,0,6617,[22],['MISC'],5523.352596251223
690,46338,1,3530,10.0,0.5,T4,742,c4cbaac9966d,7791,0,0,6623,"[0.5, 10.0]",,0,0,6623,[18],['T4'],4277.281538203388
625,56993,1,3198,6.0,1.0,MISC,746,de69ddc1064e,5222,0,0,6634,"[1.0, 6.0]",,0,0,6634,[8],['MISC'],3958.2889565865867
776,99993,1,3917,8.0,1.0,T4,748,b13fd7656207,6732,0,0,6636,"[1.0, 8.0]",,0,0,6636,[44],['T4'],4673.486891619237
828,12816,1,4198,6.0,1.0,MISC,754,5b1345f03aa1,5278,0,0,6637,"[1.0, 6.0]",,0,0,6637,[31],['MISC'],4959.56749100323
679,88261,1,3474,6.0,1.0,MISC,772,80f1f7585a7a,5404,0,0,6641,"[1.0, 6.0]",,0,0,6641,[3],['MISC'],4252.267672334051
591,26781,1,3016,2.0,0.2,MISC,779,6c545bed7d03,1713,0,0,6647,"[0.2, 2.0]",,0,0,6647,[16],['MISC'],3822.6408648651177
728,42741,1,3667,6.0,1.0,MISC,784,5b1345f03aa1,5488,0,0,6652,"[1.0, 6.0]",,0,0,6652,[0],['MISC'],4464.734953070337
608,96396,1,3128,18.0,1.0,P100,811,a8192d6b0ae9,15409,0,0,6667,"[1.0, 18.0]",,0,0,6667,[1],['P100'],3971.79693153578
919,63114,1,4600,6.0,0.5,MISC,825,58540f191766,5362,0,0,6683,"[0.5, 6.0]",,0,0,6683,[40],['V100'],5481.170545270017
784,8389,1,3986,6.0,0.25,MISC,846,05b25af4dd8b,5287,0,0,6692,"[0.25, 6.0]",,0,0,6692,[45],['MISC'],4872.819464210635
670,67007,1,3436,6.0,0.25,MISC,857,58540f191766,5356,0,0,6699,"[0.25, 6.0]",,0,0,6699,[16],['MISC'],4343.436604388398
929,72728,1,4637,6.0,0.5,T4,888,b88fff433bdf,5772,0,0,6702,"[0.5, 6.0]",,0,0,6702,[18],['T4'],5554.012658363404
961,54709,1,4778,1.0,0.25,MISC,934,58540f191766,1167,0,0,6711,"[0.25, 1.0]",,0,0,6711,[22],['MISC'],5771.640501612598
765,14823,1,3886,4.0,0.5,MISC,949,df2899e220e8,4270,0,0,6713,"[0.5, 4.0]",,0,0,6713,[16],['MISC'],4918.592343987256
853,9135,1,4298,6.0,1.0,MISC,952,5b1345f03aa1,6664,0,0,6719,"[1.0, 6.0]",,0,0,6719,[22],['MISC'],5277.358481184802
876,83988,1,4402,6.0,1.0,MISC,964,5b1345f03aa1,6748,0,0,6759,"[1.0, 6.0]",,0,0,6759,[40],['V100'],5422.216347394858
909,72721,1,4559,6.0,0.25,MISC,971,05b25af4dd8b,6068,0,0,6780,"[0.25, 6.0]",,0,0,6780,[16],['MISC'],5610.868657158267
949,76751,1,4717,6.0,0.5,MISC,989,58540f191766,6428,0,0,6784,"[0.5, 6.0]",,0,0,6784,[16],['MISC'],5772.698776176693
889,64435,1,4481,1.0,0.25,MISC,1005,58540f191766,1256,0,0,6798,"[0.25, 1.0]",,0,0,6798,[35],['MISC'],5582.683921818756
947,74404,1,4712,6.0,0.5,MISC,1024,58540f191766,6656,0,0,6799,"[0.5, 6.0]",,0,0,6799,[45],['MISC'],5759.102944839585
624,22154,1,3198,6.0,0.25,T4,1037,d4d51aca8806,6481,0,0,6803,"[0.25, 6.0]",,0,0,6803,[5],['T4'],4306.569960564375
574,85326,1,2914,18.0,1.0,P100,1054,4834d97c36e5,20026,0,0,6820,"[1.0, 18.0]",,0,0,6820,[9],['P100'],4064.9277010375517
607,8843,1,3127,6.0,0.25,T4,1056,d4d51aca8806,6600,0,0,6839,"[0.25, 6.0]",,0,0,6839,[19],['T4'],4214.071277387445
585,63797,1,2985,3.0,0.25,MISC,1067,e6aa18ac83e5,3467,0,0,6858,"[0.25, 3.0]",,0,0,6858,[10],['MISC'],4112.802957087177
965,81793,1,4801,1.0,1.0,MISC,1081,f5440bdf32a5,2162,0,0,6871,"[1.0, 1.0]",,0,0,6871,[22],['MISC'],5948.9730163275135
900,86021,1,4525,12.0,0.1,MISC,1084,58540f191766,13116,0,0,6896,"[0.1, 12.0]",,0,0,6896,[35],['MISC'],5611.378252407977
645,30609,1,3275,6.0,1.0,MISC,1087,58540f191766,7609,0,0,6928,"[1.0, 6.0]",,0,0,6928,[10],['MISC'],4363.333249346918
870,758,1,4370,6.0,1.0,MISC,1140,05b25af4dd8b,7980,0,0,6942,"[1.0, 6.0]",,0,0,6942,[7],['MISC'],5530.52648502125
995,46628,1,4978,1.0,1.0,MISC,1148,f5440bdf32a5,2296,0,0,6944,"[1.0, 1.0]",,0,0,6944,[0],['MISC'],6150.942559803279
816,98911,1,4150,6.0,1.0,MISC,1157,57f0cc404c2e,8099,0,0,6973,"[1.0, 6.0]",,0,0,6973,[8],['MISC'],5343.81300106095
654,63432,1,3350,6.0,0.5,MISC,1180,58540f191766,7670,0,0,6981,"[0.5, 6.0]",,0,0,6981,[0],['MISC'],4588.026094114346
806,69164,1,4094,6.0,1.0,MISC,1192,a8192d6b0ae9,8344,0,0,7021,"[1.0, 6.0]",,0,0,7021,[0],['MISC'],5325.6268427207215
573,44310,1,2906,6.0,0.5,MISC,1257,58540f191766,8170,0,0,7040,"[0.5, 6.0]",,0,0,7040,[10],['MISC'],4240.420182904531
820,2997,1,4160,6.0,1.0,T4,1271,4d95fa282778,8897,0,0,7050,"[1.0, 6.0]",,0,0,7050,[6],['T4'],5556.627419646493
634,31878,1,3229,18.0,1.0,P100,1323,dcbd95c6bf0f,25137,0,0,7055,"[1.0, 18.0]",,0,0,7055,[17],['P100'],4599.744565448464
954,64090,1,4745,18.0,1.0,MISC,1349,5b1345f03aa1,25631,0,0,7062,"[1.0, 18.0]",,0,0,7062,[32],['V100'],6147.228108188343
796,85898,1,4030,6.0,0.25,MISC,1365,05b25af4dd8b,8531,0,0,7068,"[0.25, 6.0]",,0,0,7068,[0],['MISC'],5502.523425886826
580,21328,1,2964,6.0,0.25,T4,1408,d4d51aca8806,8800,0,0,7082,"[0.25, 6.0]",,0,0,7082,[26],['T4'],4406.565719808392
944,3771,1,4707,12.0,0.25,MISC,1447,5b1345f03aa1,17725,0,0,7087,"[0.25, 12.0]",,0,0,7087,[3],['MISC'],6221.767551966985
705,44963,1,3580,6.0,2.0,T4,1472,45bd92802aa9,11776,0,0,7110,"[2.0, 6.0]",,0,0,7110,[28],['T4'],5173.328172354306
754,89900,1,3834,1.0,1.0,MISC,1490,5f4cb64dc693,2980,0,0,7131,"[1.0, 1.0]",,0,0,7131,[40],['V100'],5453.535755163777
999,22397,1,4987,10.0,0.5,T4,1546,c4cbaac9966d,16233,0,0,7167,"[0.5, 10.0]",,0,0,7167,[4],['T4'],6684.6514252529005
588,44826,1,3004,6.0,1.0,T4,1582,4d95fa282778,11074,0,0,7185,"[1.0, 6.0]",,0,0,7185,[5],['T4'],4664.199288872039
924,52177,1,4620,6.0,0.25,MISC,1606,58540f191766,10037,0,0,7201,"[0.25, 6.0]",,0,0,7201,[3],['MISC'],6352.650843732031
739,97583,1,3729,6.0,0.5,T4,1660,b88fff433bdf,10790,0,0,7202,"[0.5, 6.0]",,0,0,7202,[19],['T4'],5406.363580840704
827,46986,1,4187,6.0,0.5,MISC,1758,58540f191766,11427,0,0,7218,"[0.5, 6.0]",,0,0,7218,[3],['MISC'],6003.364668951133
695,40643,1,3539,6.0,1.0,MISC,1788,e3a230efa5eb,12516,0,0,7246,"[1.0, 6.0]",,0,0,7246,[45],['MISC'],5470.73833563432
895,63908,1,4511,6.0,0.25,MISC,1796,c677a0acf7c0,11225,0,0,7270,"[0.25, 6.0]",,0,0,7270,[10],['MISC'],6326.154926829056
794,74507,1,4025,6.0,0.25,T4,1868,d4d51aca8806,11675,0,0,7282,"[0.25, 6.0]",,0,0,7282,[27],['T4'],6052.6042325788085
774,8462,1,3909,6.0,0.25,MISC,1929,2cbd33b08024,12056,0,0,7295,"[0.25, 6.0]",,0,0,7295,[10],['MISC'],5881.344757209021
764,25300,1,3882,6.0,0.25,MISC,2073,32d1967f05b1,12956,0,0,7360,"[0.25, 6.0]",,0,0,7360,[10],['MISC'],6014.70844175608
873,26480,1,4383,6.0,0.1,MISC,2096,58540f191766,12785,0,0,7366,"[0.1, 6.0]",,0,0,7366,[10],['MISC'],6559.181284990096
714,82570,1,3613,6.0,1.0,T4,2103,45bd92802aa9,14721,0,0,7381,"[1.0, 6.0]",,0,0,7381,[26],['T4'],5841.767110027244
675,35467,1,3456,6.0,1.0,MISC,2218,a8192d6b0ae9,15526,0,0,7385,"[1.0, 6.0]",,0,0,7385,[8],['MISC'],5696.010006885048
769,6317,1,3902,6.0,0.25,T4,2247,d4d51aca8806,14043,0,0,7392,"[0.25, 6.0]",,0,0,7392,[44],['T4'],6328.605795866773
600,7474,1,3044,6.0,0.2,MISC,2335,0f6252858535,14477,0,0,7414,"[0.2, 6.0]",,0,0,7414,[3],['MISC'],5473.900967110567
805,76468,1,4091,6.0,0.1,MISC,2418,58540f191766,14749,0,0,7419,"[0.1, 6.0]",,0,0,7419,[31],['MISC'],6626.113747026406
756,86979,1,3841,6.0,1.0,MISC,2423,58540f191766,16961,0,0,7427,"[1.0, 6.0]",,0,0,7427,[31],['MISC'],6277.133649886781
575,26533,1,2917,6.0,0.1,MISC,2433,58540f191766,14841,0,0,7437,"[0.1, 6.0]",,0,0,7437,[3],['MISC'],5538.470264875404
730,66569,1,3686,6.0,0.5,T4,2588,d4d51aca8806,16822,0,0,7479,"[0.5, 6.0]",,0,0,7479,[27],['T4'],6388.448969863948
778,46460,1,3920,6.0,1.0,P100,2605,0ed3eacdff35,18235,0,0,7509,"[1.0, 6.0]",,0,0,7509,[1],['P100'],6693.728373928169
858,40976,1,4308,6.0,0.25,T4,2637,d4d51aca8806,16481,0,0,7539,"[0.25, 6.0]",,0,0,7539,[30],['T4'],7130.616011694066
762,58176,1,3853,6.0,1.0,MISC,2641,58540f191766,18487,0,0,7550,"[1.0, 6.0]",,0,0,7550,[3],['MISC'],6564.529552527882
626,62094,1,3211,6.0,0.1,MISC,2670,58540f191766,16286,0,0,7557,"[0.1, 6.0]",,0,0,7557,[10],['MISC'],6078.20744248689
979,16623,1,4860,6.0,1.0,P100,2757,0ed3eacdff35,19299,0,0,7591,"[1.0, 6.0]",,0,0,7591,[18],['T4'],7681.734368941317
811,84611,1,4119,6.0,0.25,T4,2761,d4d51aca8806,17256,0,0,7646,"[0.25, 6.0]",,0,0,7646,[38],['T4'],7150.791875710929
930,78638,1,4637,6.0,0.25,T4,2764,d4d51aca8806,17275,0,0,7663,"[0.25, 6.0]",,0,0,7663,[44],['T4'],7515.84505502095
865,48800,1,4341,6.0,0.5,T4,2899,d4d51aca8806,18843,0,0,7672,"[0.5, 6.0]",,0,0,7672,[47],['T4'],7343.918522932876
801,87409,1,4063,0.2,0.1,MISC,3007,58540f191766,902,0,0,7699,"[0.1, 0.2]",,0,0,7699,[22],['MISC'],7244.38296153374
648,76278,1,3316,6.0,0.1,MISC,3091,58540f191766,18855,0,0,7724,"[0.1, 6.0]",,0,0,7724,[40],['V100'],6512.312203754386
998,14535,1,4987,6.0,1.0,P100,3101,ebba56ec23b9,21707,0,0,7752,"[1.0, 6.0]",,0,0,7752,[25],['P100'],8200.468940618708
824,67197,1,4178,6.0,0.25,MISC,3108,c677a0acf7c0,19425,0,0,7756,"[0.25, 6.0]",,0,0,7756,[22],['MISC'],7585.867435445679
866,79668,1,4341,6.0,0.1,MISC,3204,58540f191766,19544,0,0,7774,"[0.1, 6.0]",,0,0,7774,[16],['MISC'],7682.992046828871
761,81112,1,3853,6.0,0.25,MISC,3251,de69ddc1064e,20318,0,0,7804,"[0.25, 6.0]",,0,0,7804,[16],['MISC'],7120.778988113081
830,88353,1,4204,6.0,0.2,MISC,3251,4c03cfeaf363,20156,0,0,7824,"[0.2, 6.0]",,0,0,7824,[45],['MISC'],7487.416272935917
833,13894,1,4224,6.0,1.0,MISC,3438,d7052eeddab7,24066,0,0,7841,"[1.0, 6.0]",,0,0,7841,[40],['V100'],7711.560632009436
836,65964,1,4229,6.0,1.0,MISC,3454,f134c9ec05e3,24178,0,0,7863,"[1.0, 6.0]",,0,0,7863,[45],['MISC'],7708.845676943377
655,43309,1,3353,0.2,0.1,MISC,3501,58540f191766,1050,0,0,7875,"[0.1, 0.2]",,0,0,7875,[16],['MISC'],7056.015106880433
753,50921,1,3824,6.0,0.5,T4,3553,b88fff433bdf,23094,0,0,7896,"[0.5, 6.0]",,0,0,7896,[19],['T4'],7377.408974264315
825,83261,1,4179,1.0,0.25,MISC,3668,58540f191766,4585,0,0,7926,"[0.25, 1.0]",,0,0,7926,[22],['MISC'],7893.307131766083
920,64765,1,4605,6.0,0.1,MISC,3697,58540f191766,22551,0,0,7953,"[0.1, 6.0]",,0,0,7953,[22],['MISC'],8352.567284471268
829,70364,1,4199,6.0,1.0,P100,3840,ebba56ec23b9,26880,0,0,7981,"[1.0, 6.0]",,0,0,7981,[9],['P100'],8363.495138474387
943,94744,1,4704,6.0,0.25,MISC,3921,c88b4a44554a,24506,0,0,7984,"[0.25, 6.0]",,0,0,7984,[22],['MISC'],8940.339578386829
904,58730,1,4538,0.05,1.0,MISC,4098,06ed49c96a51,4302,0,0,8016,"[1.0, 0.05]",,0,0,8016,[10],['MISC'],8990.504619576339
640,21183,1,3256,6.0,1.0,MISC,4161,5b1345f03aa1,29127,0,0,8040,"[1.0, 6.0]",,0,0,8040,[22],['MISC'],7538.558057798411
886,69272,1,4473,6.0,0.5,MISC,4210,58540f191766,27365,0,0,8083,"[0.5, 6.0]",,0,0,8083,[7],['MISC'],9080.944202307486
593,28331,1,3024,0.2,0.1,MISC,4237,58540f191766,1271,0,0,8093,"[0.1, 0.2]",,0,0,8093,[0],['MISC'],7379.491301381525
966,68369,1,4805,18.0,1.0,T4,4525,cbb72b6230f4,85975,0,0,8131,"[1.0, 18.0]",,0,0,8131,[30],['T4'],9756.784034066177
723,4081,1,3646,6.0,1.0,MISC,4559,2cbd33b08024,31913,0,0,8162,"[1.0, 6.0]",,0,0,8162,[0],['MISC'],8214.457853488662
706,96954,1,3583,6.0,0.25,MISC,4578,b8cfae018ad6,28612,0,0,8214,"[0.25, 6.0]",,0,0,8214,[0],['MISC'],8582.721939761384
921,24380,1,4610,6.0,0.25,T4,4641,d4d51aca8806,29006,0,0,8298,"[0.25, 6.0]",,0,0,8298,[38],['T4'],9296.093779827428
991,61828,1,4942,18.0,1.0,MISC,4657,58540f191766,88483,0,0,8322,"[1.0, 18.0]",,0,0,8322,[0],['MISC'],9885.709236083625
615,35710,1,3149,6.0,0.15,T4,4716,d4d51aca8806,29003,0,0,8379,"[0.15, 6.0]",,0,0,8379,[6],['T4'],8124.563203752049
914,1305,1,4585,6.0,1.0,T4,4797,4d95fa282778,33579,0,0,8412,"[1.0, 6.0]",,0,0,8412,[6],['T4'],9487.056477323811
637,61905,1,3244,6.0,0.1,MISC,4870,58540f191766,29707,0,0,8424,"[0.1, 6.0]",,0,0,8424,[8],['MISC'],8175.645901445967
802,36215,1,4074,18.0,1.0,P100,4931,dcbd95c6bf0f,93689,0,0,8431,"[1.0, 18.0]",,0,0,8431,[17],['P100'],9330.416785331381
971,65449,1,4835,6.0,1.0,MISC,4964,58540f191766,34748,0,0,8434,"[1.0, 6.0]",,0,0,8434,[10],['MISC'],10029.46240503058
804,20398,1,4085,6.0,0.25,MISC,4992,de69ddc1064e,31200,0,0,8491,"[0.25, 6.0]",,0,0,8491,[45],['MISC'],9299.916458607164
773,26479,1,3908,6.0,0.1,P100,5158,58540f191766,31463,0,0,8535,"[0.1, 6.0]",,0,0,8535,[29],['P100'],9276.441596504132
791,45429,1,4016,6.0,0.1,MISC,5176,58540f191766,31573,0,0,8583,"[0.1, 6.0]",,0,0,8583,[8],['MISC'],9262.656719160232
559,53870,1,2825,6.0,0.25,T4,5199,d4d51aca8806,32493,0,0,8622,"[0.25, 6.0]",,0,0,8622,[28],['T4'],8367.924945023356
686,45036,1,3517,6.0,0.1,MISC,5374,58540f191766,32781,0,0,8652,"[0.1, 6.0]",,0,0,8652,[40],['V100'],8908.540658281709
843,36552,1,4263,6.0,1.0,T4,5383,c42e2bccaaa0,37681,0,0,8714,"[1.0, 6.0]",,0,0,8714,[4],['T4'],10009.006639641404
768,76380,1,3899,6.0,0.1,MISC,5613,58540f191766,34239,0,0,8759,"[0.1, 6.0]",,0,0,8759,[40],['V100'],9865.63150408238
918,52554,1,4599,18.0,1.0,MISC,5624,c2a3a3121170,106856,0,0,8768,"[1.0, 18.0]",,0,0,8768,[40],['V100'],10654.62556357625
822,50099,1,4169,4.0,0.5,MISC,5645,6fb93540c8aa,25402,0,0,8808,"[0.5, 4.0]",,0,0,8808,[8],['MISC'],10182.064726290642
951,95483,1,4732,6.0,1.0,V100,5755,5b1345f03aa1,40285,0,0,8845,"[1.0, 6.0]",,0,0,8845,[32],['V100'],10973.725949228108
763,49792,1,3864,10.0,0.15,MISC,5836,c677a0acf7c0,59235,0,0,8863,"[0.15, 10.0]",,0,0,8863,[45],['MISC'],9776.45932041548
526,16001,1,2669,6.0,1.0,MISC,5952,58540f191766,41664,0,0,8949,"[1.0, 6.0]",,0,0,8949,[8],['MISC'],9120.509009308593
701,4808,1,3560,6.0,1.0,P100,6110,5b1345f03aa1,42770,0,0,8977,"[1.0, 6.0]",,0,0,8977,[5],['T4'],9756.906370406086
623,79538,1,3190,6.0,0.1,MISC,6294,58540f191766,38393,0,0,9035,"[0.1, 6.0]",,0,0,9035,[45],['MISC'],10082.482336511628
529,51232,1,2672,6.0,0.5,MISC,6391,edc10645cc3f,41541,0,0,9067,"[0.5, 6.0]",,0,0,9067,[45],['MISC'],9365.652874050671
849,95480,1,4288,6.0,1.0,P100,6394,5b1345f03aa1,44758,0,0,9122,"[1.0, 6.0]",,0,0,9122,[33],['P100'],11027.925638518884
716,63900,1,3630,18.0,1.0,MISC,6398,eea150bdfdd6,121562,0,0,9151,"[1.0, 18.0]",,0,0,9151,[45],['MISC'],10497.954804118137
986,59005,1,4909,6.0,0.25,P100,6455,b3bfe9b79bb5,40343,0,0,9172,"[0.25, 6.0]",,0,0,9172,[36],['P100'],11743.128193051627
846,95690,1,4268,6.0,1.0,P100,6483,5b1345f03aa1,45381,0,0,9225,"[1.0, 6.0]",,0,0,9225,[37],['P100'],11157.35390775088
602,75749,1,3065,12.0,0.1,MISC,6507,58540f191766,78734,0,0,9434,"[0.1, 12.0]",,0,0,9434,[32],['V100'],9728.378785236027
713,63210,1,3610,6.0,1.0,MISC,6558,5b1345f03aa1,45906,0,0,9463,"[1.0, 6.0]",,0,0,9463,[10],['MISC'],10455.082262730255
727,22805,1,3662,6.0,0.25,MISC,6654,06ed49c96a51,41587,0,0,9472,"[0.25, 6.0]",,0,0,9472,[32],['V100'],10823.772731375851
814,53966,1,4132,6.0,0.25,T4,6783,d4d51aca8806,42393,0,0,9485,"[0.25, 6.0]",,0,0,9485,[26],['T4'],11495.63360161224
711,26611,1,3601,6.0,0.1,MISC,6793,58540f191766,41437,0,0,9490,"[0.1, 6.0]",,0,0,9490,[3],['MISC'],10578.936839002898
551,14125,1,2795,8.0,0.05,T4,6856,8136a0371edc,55190,0,0,9507,"[0.05, 8.0]",,0,0,9507,[26],['T4'],10128.9955225111
902,48806,1,4530,6.0,1.0,MISC,6976,5b1345f03aa1,48832,0,0,9581,"[1.0, 6.0]",,0,0,9581,[3],['MISC'],11782.114084859772
540,14105,1,2723,4.0,0.5,MISC,7043,6fb93540c8aa,31693,0,0,9604,"[0.5, 4.0]",,0,0,9604,[8],['MISC'],9985.064711073293
610,23047,1,3135,6.0,0.25,T4,7057,d4d51aca8806,44106,0,0,9640,"[0.25, 6.0]",,0,0,9640,[28],['T4'],10660.556587240873
772,92684,1,3904,0.2,0.1,MISC,7074,58540f191766,2122,0,0,9679,"[0.1, 0.2]",,0,0,9679,[8],['MISC'],10987.673316163291
688,36156,1,3526,6.0,0.25,T4,7276,d4d51aca8806,45475,0,0,9698,"[0.25, 6.0]",,0,0,9698,[42],['T4'],11007.705888276501
664,93981,1,3398,6.0,1.0,MISC,7303,a4b58e9de9c6,51121,0,0,9750,"[1.0, 6.0]",,0,0,9750,[35],['MISC'],11136.351435202942
955,1353,1,4747,6.0,0.1,MISC,7680,58540f191766,46848,0,0,9788,"[0.1, 6.0]",,0,0,9788,[8],['MISC'],12630.104188174662
897,30069,1,4516,0.2,0.1,MISC,7737,58540f191766,2321,0,0,9838,"[0.1, 0.2]",,0,0,9838,[32],['V100'],12530.726700217514
542,53977,1,2736,18.0,1.0,MISC,7780,58540f191766,147820,0,0,9841,"[1.0, 18.0]",,0,0,9841,[8],['MISC'],11238.674217020742
916,32755,1,4592,6.0,0.25,MISC,7806,7b76597f4283,48787,0,0,9851,"[0.25, 6.0]",,0,0,9851,[31],['MISC'],12593.639280114046
656,76367,1,3355,6.0,0.1,MISC,8076,58540f191766,49263,0,0,9858,"[0.1, 6.0]",,0,0,9858,[31],['MISC'],11985.377842343558
750,33873,1,3801,40.0,1.0,MISC,8287,de69ddc1064e,339767,0,0,9871,"[1.0, 40.0]",,0,0,9871,[31],['MISC'],12728.210466309189
672,36167,1,3442,6.0,0.25,T4,8323,d4d51aca8806,52018,0,0,10068,"[0.25, 6.0]",,0,0,10068,[27],['T4'],12238.27030840055
676,91723,1,3458,0.5,5.0,V100,8460,ec5462df65ae,46530,0,0,11280,"[5.0, 0.5]",,0,0,11280,[40],['V100'],12563.275590284084
584,76310,1,2982,6.0,0.1,MISC,8793,58540f191766,53637,0,0,11308,"[0.1, 6.0]",,0,0,11308,[3],['MISC'],12434.893794610487
890,59599,1,4490,18.0,1.0,MISC,8835,c2a3a3121170,167865,0,0,11318,"[1.0, 18.0]",,0,0,11318,[45],['MISC'],13934.891988258525
781,10920,1,3951,6.0,0.1,MISC,8991,58540f191766,54845,0,0,11377,"[0.1, 6.0]",,0,0,11377,[16],['MISC'],13204.412728831372
531,60030,1,2679,6.0,0.25,MISC,9023,edc10645cc3f,56393,0,0,11450,"[0.25, 6.0]",,0,0,11450,[16],['MISC'],12557.161161146085
987,10375,1,4915,6.0,0.25,MISC,9419,a8192d6b0ae9,58868,0,0,11493,"[0.25, 6.0]",,0,0,11493,[3],['MISC'],15018.383739909865
910,52532,1,4564,4.0,0.5,MISC,9487,b3bfe9b79bb5,42691,0,0,11571,"[0.5, 4.0]",,0,0,11571,[16],['MISC'],14907.614357133303
595,37207,1,3025,6.0,0.25,MISC,9682,84d246e538dc,60512,0,0,11595,"[0.25, 6.0]",,0,0,11595,[22],['MISC'],13559.119931676114
974,59547,1,4853,18.0,1.0,MISC,9755,c2a3a3121170,185345,0,0,11651,"[1.0, 18.0]",,0,0,11651,[22],['MISC'],14721.817376277242
882,9016,1,4457,18.0,1.0,P100,9884,c2a3a3121170,187796,0,0,11822,"[1.0, 18.0]",,0,0,11822,[1],['P100'],14800.856317761209
618,19325,1,3163,6.0,0.25,MISC,10105,7203aa95a9af,63156,0,0,11866,"[0.25, 6.0]",,0,0,11866,[3],['MISC'],13577.842532757993
630,906,1,3222,6.0,1.0,T4,10554,4d95fa282778,73878,0,0,11906,"[1.0, 6.0]",,0,0,11906,[18],['T4'],14405.852947536681
691,38076,1,3530,18.0,1.0,MISC,11437,c2a3a3121170,217303,0,0,12012,"[1.0, 18.0]",,0,0,12012,[3],['MISC'],15233.96680710522
729,97955,1,3682,18.0,1.0,P100,11451,c2a3a3121170,217569,0,0,12115,"[1.0, 18.0]",,0,0,12115,[9],['P100'],15727.265494314905
922,4649,1,4612,6.0,0.25,T4,11810,d4d51aca8806,73812,0,0,12173,"[0.25, 6.0]",,0,0,12173,[19],['T4'],17163.028025331558
933,37208,1,4659,6.0,0.25,MISC,12024,84d246e538dc,75150,0,0,12187,"[0.25, 6.0]",,0,0,12187,[10],['MISC'],17736.856221480062
667,70249,1,3413,6.0,0.25,MISC,12085,0d272edd1705,75531,0,0,12202,"[0.25, 6.0]",,0,0,12202,[10],['MISC'],15957.686844598104
934,28332,1,4662,0.2,0.1,MISC,12163,58540f191766,3648,0,0,12294,"[0.1, 0.2]",,0,0,12294,[10],['MISC'],17269.992514487174
885,62038,1,4472,6.0,0.25,MISC,12617,de69ddc1064e,78856,0,0,12331,"[0.25, 6.0]",,0,0,12331,[22],['MISC'],17182.1915595869
613,15857,1,3145,6.0,0.25,T4,12734,d4d51aca8806,79587,0,0,12443,"[0.25, 6.0]",,0,0,12443,[44],['T4'],16316.740665705775
673,5521,1,3444,6.0,0.25,T4,12788,d4d51aca8806,79925,0,0,12643,"[0.25, 6.0]",,0,0,12643,[47],['T4'],16309.022513231606
707,42535,1,3585,6.0,0.25,MISC,12869,de69ddc1064e,80431,0,0,12657,"[0.25, 6.0]",,0,0,12657,[7],['MISC'],17019.14657309823
783,92036,1,3971,6.0,2.0,T4,13241,4bc007268635,105928,0,0,13210,"[2.0, 6.0]",,0,0,13210,[6],['T4'],17762.150763080703
731,36540,1,3692,6.0,0.25,MISC,13538,9b601574d627,84612,0,0,13295,"[0.25, 6.0]",,0,0,13295,[0],['MISC'],17606.568367772546
743,83616,1,3776,6.0,0.5,T4,13552,e4db09f095c9,88088,0,0,13363,"[0.5, 6.0]",,0,0,13363,[19],['T4'],18225.933209330782
758,35855,1,3846,6.0,0.25,MISC,13605,248e307b9f4a,85031,0,0,13399,"[0.25, 6.0]",,0,0,13399,[0],['MISC'],18298.09338367463
770,13171,1,3903,6.0,0.25,T4,13893,d4d51aca8806,86831,0,0,13484,"[0.25, 6.0]",,0,0,13484,[27],['T4'],18782.10127891179
